city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Big Rapids,United States,"Reports of a woman crying for help, cold chills, weird noises and intense feelings when exploring the basement, which was once opened to tunnels that ran underneath the entire town but have since been filled in.",Big Rapids Cinema,Michigan,MI,-85.4815053,43.6964729,-85.4836557,43.6980782,True,False,2025/01/01,0,Unknown,Unknown (Male),Mystery,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Big Rapids,United States,Voices are heard often.  Shadows of people walking. The sound of high heels down the hallway in the back.  A woman in dark clothing wearing white nylons and black heels.  Things have been reported to fall for no reason.,Ponderosa,Michigan,MI,-85.3960578,44.2451965,-85.4836557,43.6980782,True,False,2025/05/13,2,Night,Unknown (Male),Accident,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Big Rapids,United States,"The apartments are very close to Ferris State University and have many students staying there.  Residents have heard a young lady or small child clearly say ""Hi"" behind them in the apartment. When they all turned to look no one was there.",Rapids Apartments,Michigan,MI,-85.4856063,43.6901794,-85.4836557,43.6980782,True,False,2025/01/01,2,Unknown,"Unknown (Male, student)",Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Birmingham,United States,"House built in 1920. Originally inhabited by Margaret parks who owned Parks Cole Company in downtown Birmingham around the same period. Countless paranormal experiences in the home. For example: lights turning on and off by themselves, curtains opening as if someone where looking out{nobody being home that is). , cold spots , ghostly apparitions both male and female, items vanishing and reappearing ( items of small size ), a strand of bells ringing in early morning hours. This is only to name a few. Also witnessed by many people. Home at a later date became the Michigan metaphysical society.",Adams house,Michigan,MI,-83.205793,42.541766,-83.21131919999999,42.5467012,False,False,1920/03/13,2,Morning,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Bloomfield,United States,"A side street north of 16 mile on Woodward holds a very creepy place called Trowbridge. It is a very rich area an local kids that were depressed would jump off the bridge which was a 100 ft. drop to there death, one instance on a Sunday from 8p.m until 12 midnight every half hour on the hour a kid would commit suicide until midnight when the train came an dismembered there corpses. The kids would spray paint there names or something to be remembered by on the wall. It is on a street called Trowbridge, very creepy street with huge houses take it down half a mile an on the left hand side before the street ends is the bridge. Go at your own risk because the place has been known to have many freaky occurrences an not to mention a monks monastery about a mile down the road. - October 2003 Update: The Police DO issue trespassing tickets for $250.00 because the train bridge and tracks are federal property and by being on it you are trespassing on federal property. - February 2004 Update: Police patrol there quite frequently and the neighbor across the street won't hesitate to call them.",Trowbridge Road,Michigan,MI,-83.2342207,42.5778303,-83.2827093,42.5793103,False,True,2025/03/16,0,Night,"Other (Male, monk)",Suicide,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Bloomfield,United States,"Sacred Heart Academy - There is a statue of Mary with her hands raised in the air.. (You can see it as you drive by, its in the front yard.) The urban legend goes that there were 2 young boys playing by the statue. They were supposed to come home when the streetlights come on but never did. The parents started looking for them and found a bloody message on the base of this statue that said ""Don't let your kids play after dark"". With the fingers of the statue cut off and blood coming out. If you go there today you'll see the fingers cut off and the eyes gouged out.- August 2005 Update: This is believed to be a hoax. a visitor to our site reports the hands of the statue are intact.",Trowbridge Road,Michigan,MI,-83.2342207,42.5778303,-83.2827093,42.5793103,True,True,2025/03/16,0,Night,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Borculo,United States,"What used to be an old, one-room schoolhouse, is now said to inhibit guests from the paranormal realm. It is said a former teacher, by the name of Ms. Van moss, would abuse the children so badly that one day after a playground mishap, Vanmoss struck a child so hard in the head that the child died immediately. Today, the schoolhouse is a well know restaurant, but the customers report seeing a small child sitting solemnly alone at a booth in the corner. There have also been reports of silver wear being randomly thrown across the room.",The Old School House,Michigan,MI,-86.013767,42.885003,-86.0211532,42.8850235,False,True,2025/01/01,0,Unknown,"Other (Male, teacher)",Death,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Breckenridge,United States,"Used to be the elementary school but in 1994 they built a new one and now it is a school for mental teenagers, and a place for events. It was said A few years after the school was built(1936)there was a little space in the wall that they boarded up, and some kid unbounded it and shoved another kid in there then boarded it back up, The kid died in the hole and a while later they found him, Now if you go in there by yourself the lockers open and close by themselves and you can here kids laughing, sometimes the toilets flush by themselves and the sinks turn on and off by themselves.",AIM School,Michigan,MI,-84.47591539999999,43.4146517,-84.4749978,43.4080849,False,False,1994/03/13,0,Unknown,Unknown (Male),Death,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Bridgeport,United States,there is said to be in the first years the school was built the principal was accidentally killed by a teacher....Now all the teachers that have problems with the principal face in school injuries like falling and breaking bones.,Bridgeport High School,Michigan,MI,-83.8698136,43.3553067,-83.88163639999999,43.3594696,False,False,1973/01/01,0,Unknown,"Unknown (Male, teacher)",Murder,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Bridgeport,United States,"There had been said to be seen a little girl wondering the cemetery saying, ""Help me”. Seen by a young teenager.",Cole Rd. Cemetery,Michigan,MI,-83.063823,42.516651,-83.88163639999999,43.3594696,False,True,2025/01/01,1,Unknown,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Brighton,United States,before the death sentence was revoked in Michigan hundreds of inmates died in the prison. Rumors of ghost hitchhikers are known to be on the road leading to the prison. These are the souls of inmates executed while attempting escape.,Brighton Women's correctional institute,Michigan,MI,-83.6954277,42.5191232,-83.7802214,42.5294773,False,False,2025/01/01,0,Unknown,Ghost (Male),Death,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Brimley,United States,"Point Iroquois Lighthouse, outside of Brimley is said to be haunted, there is a story about a ghost girl who was eaten by a bear, the bear was later killed and parts of the girl where discovered inside. The site is also the location of an Indian battle, which took place in the 1600's, where the Ojibwe and Iroquois had a battle, and the Iroquois's where slaughtered. The lighthouse has had cold spots and figures have been seen.",Point Iroquois Lighthouse,Michigan,MI,-84.6321703,46.484246,-84.6920059,46.3740542,True,True,1662/03/13,1,Unknown,Ghost (Male),Murder,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Brooklyn,United States,in the house its said that there are noises that can be heard in a closet and the attic. And it is said that a man killed 3 people in the house and then himself. And so now the man is looking all over the house for the 3 people so he can kill them again.,Clarklake,Michigan,MI,-84.2482819,42.105874,-84.2482819,42.105874,True,False,2025/03/03,6,Unknown,Unknown (Male),Murder,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Brownstown,United States,Back in the early 90's there was a rumor heard of a man with a ax walking around in the woods and every time a kid from the neighborhood walked into the woods they would see him for a split second but then the face disappeared it was said that someone actually got it on video tape but now you only see it during a full moon you can see an extra shadow walking besides you with a man and a axe.,Dawnshire Park,Michigan,MI,-83.220996,42.1663269,-83.2572332,42.1261157,True,True,2025/01/01,1,Unknown,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Brownstown,United States,Rumors of a little boy and a tall man are said to haunt oak ridge anytime from about 9:00pm to 3:00 am.,Oak ridge cemetery on Telegraph,Michigan,MI,-83.269511,42.131493,-83.2572332,42.1261157,False,False,2025/03/13,0,Afternoon,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Brownstown,United States,there are hauntings all threw out the park. Apparitions of people walking up and down the streets late hours of the night.,Tela Valley,Michigan,MI,-83.2619069,42.177167,-83.2572332,42.1261157,False,False,2025/01/01,0,Night,Ghost (Male),Supernatural,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Burton,United States,ticking clocks that are not there. Things will turn on by them self.,Naturally You,Michigan,MI,,,-83.6163423,42.99947179999999,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Byron,United States,"There was a man named Nick Bradon that lived and built the house, he was plowing the field when he fell of the tractor and got ran over with the blades of the plow. There are reports of lights that go on and off, rocking chairs that rock on their own, foot steps, and there have been reports if people sleeping in the upstairs rooms have seen figure of people watching over them.",McGuire's House,Michigan,MI,,,-83.9444027,42.8228091,False,True,2025/01/01,4,Unknown,"Other (Male, actor)",Unknown,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Calumet,United States,As you go in the old place back in 1903 a man was murdered but all sorts of orbs were seen and sightings and even screaming in the break of the night as you still go there you can hear screams and screams of a young girl that had died there her name was Elanda Rowe. The ghost of the great actress Helena Modjeska has also been seen here and is considered the resident ghost.,Calumet theatre,Michigan,MI,-88.45344229999999,47.24782339999999,-88.45400599999999,47.24659219999999,True,True,1903/03/13,1,Night,"Ghost (Male, actress)",Murder,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Canton,United States,"many legends about this rd. the bridge is said to be haunted by a woman who's child was killed by a car, she walks the bridge and you can hear the baby cry. dark figures chase your car and there is said to be a house on a side rd. that is haunted",Denton rd,Michigan,MI,-83.52522599999999,42.2853235,-83.48211599999999,42.3086444,True,False,2025/01/01,0,Night,Ghost (Male),Murder,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
Canton,United States,"The story goes that a group of kids were playing chicken near Denton Road bridge, and one of them proved to be chicken. His car swerved off the road when they reached the bridge, and crashed into the river below. Many people claim to see a light come out of river and chase their vehicle to the end of the road, if they stop at the center of the bridge at night.- November 2003 Update: the road has been reconfigured in that area and that the bridge no longer exists. That is not to say that the hauntings no longer occur.",Denton Road Bridge,Michigan,MI,-83.52522599999999,42.2853235,-83.48211599999999,42.3086444,False,True,2003/11/13,0,Night,Ghost (Male),Accident,"4,548",25.5,5.75,19.8%,5.6,7.9,1.8,4.3,40.2%,67.9%,59.6%,40.4%,84.4%,2.57%,115890.0,8.162,11.018,2.84,50251.92857142857,632.2142857142857,289907.0714285714,123.0,121.0,Above Average,734.0,324.0,165.0,80.0,56.0,31.0,78.0
