city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
West Islip,United States,"In the gym at night you can hear childrens voices. They are laughing and playing with each other. Also, a boy is said to haunt the school who was killed there. He now roams the hallways.",West Islip High School,New York,NY,-73.3020581,40.7013985,-73.3062302,40.7062104,True,False,2025/01/01,0,Night,Unknown (Male),Murder,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,In_the_gym_at_night_you_can_hear_childrens_voices_.png
Westfield,United States,The spirits of maids are know to haunt this mansion. Mr. William Steward lived here once. In the basement there is axes and other weapons. A 4th grade class took a trip to see the Mansion and 2 boys had an encounter with a spirit. It was a white shadow. They said it looked like a girl in there mid 20's. She was in the corner crying and they went over to see who it was and nobody was there. The spirit still haunts the McClurg Mansion and the 4th grade classes still go there for a field trip.,McClurg Mansion,New York,NY,-79.57689549999999,42.3214438,-79.5781027,42.32228,True,True,2025/03/04,0,Unknown,Ghost (Male),Supernatural,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,The_spirits_of_maids_are_know_to_haunt_this_mansio.png
Whitehall,United States,"The apparition of a woman in a full-skirted dress and wearing a distinct ring on her right hand, haunts this old mansion. She appears for a few seconds and then turns into a glowing ball of light. There are also reports of people seeing the image of a skeleton. The mysterious lady has appeared in the dining area in various forms. Sometimes, just her hand will appear wearing a huge ring. She then materializes in the fountain behind the bar. The woman is believed to be Colonel Skene's wife. When she died, the colonel placed her body in a led lined coffin, which he kept in part of the house. After the old mansion became a restaurant, the owner placed the coffin behind the bar and built a fountain around it.",Skene Manor,New York,NY,-73.3991636,43.5558653,-73.3944466,43.537137,False,True,1874/03/13,0,Unknown,Ghost (Male),Death,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,The_apparition_of_a_woman_in_a_full_skirted_dress.png
Whitesboro,United States,October 2007: The schools have been removed.,Whitesboro Middle School – Clock Tower,New York,NY,,,-75.2915557,43.1220141,False,False,2007/10/13,0,Unknown,Unknown (Male),Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,October_2007__The_schools_have_been_removed_.png
Wingdale,United States,"Only two or so of the original approximately fifty patient, personnel, and factory buildings are still in use, now housing juvenile offenders and their guards. Beneath this compound is a virtual underground city. Supposedly, some of those patients released from the hospital as it was being closed down have returned from time to time to squat in this subterranean labyrinth. Adjacent to this compound is a cemetery, where It is believed some of the patients who died at the hospital were laid to rest.",Hudson Valey Correctional,New York,NY,-73.95087029999999,41.5219847,-73.5667744,41.6465446,False,False,2025/01/01,0,Unknown,"Other (Male, actor)",Death,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,Only_two_or_so_of_the_original_approximately_fifty.png
Woodgate,United States,"This camp use to be an orphanage. It is said that every cabin there is hunted by one ghost it is also rumored that the lake we swim in is full of dead bodies, that after a child there died they would either throw them in the lake to bury them. Many of the kids have seen apparitions.",Camp Truk Masonic Youth Home,New York,NY,-75.17761519999999,43.535691,-75.1548888,43.5203464,False,True,2025/01/01,1,Unknown,Ghost (Male),Death,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,This_camp_use_to_be_an_orphanage__It_is_said_that.png
Wynantskill,United States,If you go there to take a look at the tombstones you will see a lady in a black dress. She is up on top of the hill by the headstones. If you see her she will look at you then you will turn away and then turn back around and she will be gone!!!,Evergreen Cemetery,New York,NY,-73.3450794,43.1615213,-73.644284,42.6967455,False,True,2025/05/13,0,Unknown,Unknown (Male),Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,If_you_go_there_to_take_a_look_at_the_tombstones_y.png
Wyoming County,United States,"This 100 acre woodland, on the northern boundary of Wyoming County, was sectioned off by the state and preserved in its original ecological state. It is now a park, where nothing is built aside for a few dirt roads and horse riding trails. A number of people have reported seeing apparitions of Indians being massacred here. It is also said that once a year during the summer months, residents from the neighboring Indian Reservation will come up to the state lands and disappear into the woods until morning.",New York State Environmentally Preserved Land,New York,NY,,,-78.2020387,42.64205200000001,False,True,0100/03/13,2,Morning,Ghost (Male),Murder,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,This_100_acre_woodland__on_the_northern_boundary_o.png
Yonkers,United States,This street had so much activity that the neighbors were comparing stories that at night they experienced that beings were laying down on top of them as they turned in for the night. Also names of the children were written on the kitchen walls of several of the houses in magic marker. Nursery rhymes were heard being sung in one of the homes closets ... backwards talking was heard in the middle of the night then chairs would tip over without anyone being in them. It has left people so scared they moved away!,Lee Avenue,New York,NY,-73.878759,40.9122062,-73.89874689999999,40.9312099,True,False,2025/01/01,2,Night,"Other (Male, nurse)",Violence,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,This_street_had_so_much_activity_that_the_neighbor.png
Yonkers,United States,three woman in white are known to chase people out of the cemetery.,Oakland Cemetery,New York,NY,-73.880315,40.938975,-73.89874689999999,40.9312099,False,False,2025/05/13,0,Unknown,Unknown (Male),Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,three_woman_in_white_are_known_to_chase_people_out.png
Yonkers,United States,Some students complained back in about 1995 of the bathroom doors being swung open and some complained of seeing a little girl in a white dress roam the halls.,School 13,New York,NY,-73.8904739,40.9136448,-73.89874689999999,40.9312099,False,True,2025/03/13,0,Unknown,"Other (Male, student)",Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,Some_students_complained_back_in_about_1995_of_the.png
Youngstown,United States,"Revolutionary War re-enactors at the fort spent a night with friends in the building near Lake Ontario and one of their friends was pushed from the bed she was in during the night. Everyone heard bumping and other noises. Also, the night before a big reenactment, a man was wandering around camp asking people if they had enough powder. He was limping, dirty and had a strange accent. Someone noticed he was wearing the uniform of a regiment that was not reenacted at that time. It became the talk of the camp that a number of people had spoken with a ghost.- March 2007 Additional Information: The French Castle at the fort is where most of the paranormal experiences have occurred.",Old Fort Niagara,New York,NY,-79.060631,43.262358,-79.0500466,43.24727679999999,True,False,1759/01/01,4,Night,"Ghost (Male, actor)",Supernatural,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0,11.83,Revolutionary_War_re_enactors_at_the_fort_spent_a.png
Wausau,United States,The former theatre manager who passed away over a decade ago has shown himself to some employees and other unexplained phenomenon have occurred.,The Grand Theatre,Wisconsin,WI,-89.62625290000001,44.9601134,-89.6301221,44.9591352,False,False,2025/05/13,0,Unknown,Other (Male),Death,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,The_former_theatre_manager_who_passed_away_over_a.png
Wausau,United States,"One foggy night in the late evening, a couple of kids reported seeing a lady with a knife in her chest. They went closer to see what was making a loud ruckus in the second story of an abandon storage building. They climbed to the second floor and to their astonishment they found blood on the walls and a lady and her kid in the bath tub soaked in a tub of blood. knives were protruding threw various body parts and the kids started to twitch uncontrollably. They looked back after trying to leave and everything was gone. So now every night at about 12:00 on the dot you can see the boys twitching profusely and the decomposed mother and her child in a bath tub of blood. The building has been torn down but you can still see them for a brief second or two or three at exactly 12:00.",Rib Mountain storage plant,Wisconsin,WI,-89.64150099999999,44.914337,-89.6301221,44.9591352,False,True,2025/03/13,1,Evening,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,One_foggy_night_in_the_late_evening__a_couple_of_k.png
Wausau,United States,The ghost of a female janitor roams the halls of this small two year college. Her name is Annie and she died in 1972. Janitors have reported hearing her walk the halls at night along with her distinctive laughing in the cafeteria.,University of Wisconsin,Wisconsin,WI,-89.644296,44.958239,-89.6301221,44.9591352,True,False,1848/03/13,1,Night,Ghost (Male),Death,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,The_ghost_of_a_female_janitor_roams_the_halls_of_t.png
Wauwatosa,United States,"These former TB sanitariums are located in the Milwaukee County Grounds and are now used as labs for a small bioengineering firm. The largest of the buildings is abandoned and is the site of many frightening sightings. Several people walking through the park at dusk of later have reported feeling watched, the hairs on the backs of their necks standing up. Looking into the large picture window on the second floor, many have seen a woman in white staring down at them. The sound of coughing can also frequently be heard--undoubtedly the spirits of TB victims still coughing up blood and mucus.",Eschweiler Buildings,Wisconsin,WI,-88.0358344,43.05003900000001,-88.0075875,43.0494572,True,True,2025/01/01,2,Evening,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,These_former_TB_sanitariums_are_located_in_the_Mil.png
Wauwatosa,United States,"A mass of unmarked graves can be found in the Milwaukee County Grounds next to the soccer field. These graves belonged to the victims of TB and the residents of the ""poor farm"" the county ran in the twenties and thirties (possibly earlier). This site is a hot bed for restless spirits, which can be felt as well as seen. Many people have on several occasions seen figures, including children, slowly walking through the fenced off cemetery at odd hours of the night.",Potter's Field,Wisconsin,WI,-87.86327159999999,42.8874927,-88.0075875,43.0494572,False,True,2025/01/01,2,Night,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,A_mass_of_unmarked_graves_can_be_found_in_the_Milw.png
West Allis,United States,Ghost heard whistling in the aisles and in the back room of the store. The sound of children laughing is also heard at night by the 3rd shift workers. Toys in the store get played with when the store is closed for the night. Some food also disappears. the store is said to be built on the site of an old graveyard.,Majdecki Sentry,Wisconsin,WI,-88.0438408,42.9970229,-88.0070315,43.0166806,True,False,2025/03/03,2,Night,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,Ghost_heard_whistling_in_the_aisles_and_in_the_bac.png
West Allis,United States,Part of this facility is the former summer home to Billy Mitchell's family.  Staff has heard voices and felt something brush past them.,Mitchell Manor Senior Center,Wisconsin,WI,-87.97967129999999,43.00209479999999,-88.0070315,43.0166806,True,False,2025/01/01,1,Unknown,Other (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0,11.83,Part_of_this_facility_is_the_former_summer_home_to.png
