city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Shoreview,United States,"in one of the classrooms there is a light that flickers. Every time it flickers, someone gets hurt. Once the light flickered and a student fell out of his middle school desk, and broke his arm.  Once the light flickered and a boy got his head stuck in between a playground toy. Paramedics had to rescue him. Once the light flickered and a boy had a seizure in church. Now if you come to St. Odilia you have to be extra careful for flickering lights.",St. Odilia,Minnesota,MN,-93.1339905,45.0471143,-93.1471667,45.0791325,False,False,0662/03/13,0,Unknown,"Unknown (Male, student)",Unknown,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,in_one_of_the_classrooms_there_is_a_light_that_fli.png
St. Anthony,United States,Too many things to fit in this description. Receipts of fake orders would print for no reasons. Hear little kids laughing on numerous occasions after being closed. Items were disappearing. Cold spots everywhere. Names of employees yelled during store hours. Stuff would crash off the shelves in the cooler. These events would happen for a period of a month and then nothing. It was like a cycle through out the years of things that are unexplainable.,Dairy Queen,Minnesota,MN,-93.2192733,45.0151044,-93.2179335,45.0205565,True,False,1940/03/13,0,Unknown,Other (Male),Accident,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Too_many_things_to_fit_in_this_description__Receip.png
St. Cloud,United States,"There is also a lady ghost in Riverview, the second oldest building on campus. Long after everyone else is gone and only the janitors remain, there are reports of hearing a lady walk around with high heel clicking sounds. She'll also move chairs and open doors. Riverview used to be where the students of SCSU would go to teach the children and there is also a ghost child that roams around, bouncing a ball.",Riverview,Minnesota,MN,-94.1483161,45.5513016,-94.1632404,45.5579451,True,False,2025/05/13,0,Unknown,"Ghost (Male, student)",Supernatural,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,There_is_also_a_lady_ghost_in_Riverview__the_secon.png
St. Cloud,United States,For years it's been reported by night employees that a man who is either dressed in a white shirt and bow tie or a printer's shirt appears in the basement of the building. Sometimes the sound of banjo playing is heard. He's been known to tamper with office equipment and lights from time to time.,St. Cloud Times,Minnesota,MN,-94.194993,45.5631695,-94.1632404,45.5579451,True,False,2025/01/01,2,Night,Unknown (Male),Unknown,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,For_years_it_s_been_reported_by_night_employees_th.png
St. Cloud,United States,"James W. Miller Learning Resources Center - The new library was built over an unmarked graveyard. Children bones and adult bones were found and later studied by students and staff. The most common ghost is a solider dressed in his time period's uniform, walking through the hallways.",St. Cloud State University,Minnesota,MN,-94.1515138,45.5511863,-94.1632404,45.5579451,False,False,1869/03/13,0,Unknown,"Ghost (Male, student)",Death,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,James_W__Miller_Learning_Resources_Center___The_ne.png
St. Cloud,United States,"Lawrence Hall - is the oldest building on the campus of St. Cloud State University. It was built in 1904. In 1950 a janitor in the building murdered two teachers who had offices in the building. It was abandoned in 1968 for ""unknown reasons"". Today students have reported seeing a figure of a bald headed man standing in the doorways of the building. Some see lights flash on and off from outside!",St. Cloud State University,Minnesota,MN,-94.1515138,45.5511863,-94.1632404,45.5579451,False,True,1869/03/13,2,Unknown,"Other (Male, student)",Murder,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Lawrence_Hall___is_the_oldest_building_on_the_camp.png
St. Cloud,United States,"Shoemaker Hall - In the early 1900's a student at the St. Cloud Normal School had an affair with a janitor at Shoemaker Hall, which was the dormitory for the students. She became pregnant and hung herself in the meat locker of the kitchen(now the basement). Shoemaker is still a dorm, and many students report objects being moved, clocks flashing impossible numbers, lights and TVs turning on for no reason, and an apparition of a woman floating above beds late at night.",St. Cloud State University,Minnesota,MN,-94.1515138,45.5511863,-94.1632404,45.5579451,False,False,1869/03/13,0,Night,"Ghost (Male, student)",Supernatural,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Shoemaker_Hall___In_the_early_1900_s_a_student_at.png
St. Cloud,United States,Legend says that the skating rink was built over an old pond where a boy had drown. Lots of unusual things happening in the building have been reported.,Skatin' Place,Minnesota,MN,-94.162917,45.514442,-94.1632404,45.5579451,False,False,2025/01/01,1,Unknown,Unknown (Male),Mystery,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Legend_says_that_the_skating_rink_was_built_over_a.png
St. Cloud,United States,North Shoemaker Hall was built in the early part of the twentieth century. Legend states that one of the lunch ladies hanged herself in the basement meat locker. Many of the resident advisors have reported hearing strange things in the meat locker. They even say that the door will unlock by itself after employees had locked it.,North Shoemaker Hall,Minnesota,MN,-94.1499438,45.5498026,-94.1632404,45.5579451,True,False,2025/01/01,2,Unknown,Unknown (Male),Suicide,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,North_Shoemaker_Hall_was_built_in_the_early_part_o.png
St. James,United States,"You sit down stairs and hear guns cocking upstairs, the lights will go on by them selves, the radios and TVs will go on and be turned as loud as they can go. There has been seen of a woman walking down the hall and standing at the edge of the bed covered in blood. The dogs wouldn't go into the grove ever they would stand on the outside of it and howl. There is a light that can be seen coming towards the farm from the field and all of a sudden, just as fast as it would appear, it would be gone.",The Farm,Minnesota,MN,-94.6400235,43.9844313,-94.6283192,43.9820734,True,True,2025/05/13,1,Unknown,Unknown (Male),Violence,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,You_sit_down_stairs_and_hear_guns_cocking_upstairs.png
St. Joseph,United States,"A guy fell from the loft while it was being built, and died. People see a tall, shadowy figure walking around.",Benedicta Arts Center at College of St. Benedict's.,Minnesota,MN,-94.3214356,45.5591964,-94.317966,45.5647724,False,True,2025/01/01,0,Unknown,Other (Male),Death,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,A_guy_fell_from_the_loft_while_it_was_being_built_.png
St. Joseph,United States,"In Benton's auditorium figures have been seen and strange noises have been heard during rehearsals. Sometimes all of the lights in the house will go on and off at times for no reason, and unlocked doors will lock.",Benton High School,Minnesota,MN,-94.8546245,39.7146613,-94.317966,45.5647724,True,True,2025/05/13,1,Unknown,Other (Male),Mystery,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,In_Benton_s_auditorium_figures_have_been_seen_and.png
St. Joseph,United States,Benedicta Arts Center - The ghost who died during the construction of the building is named Steve. He has been know to shatter lights during performances and people have run into something solid when there's nothing there.,College of St. Benedict,Minnesota,MN,-94.3218942,45.5603049,-94.317966,45.5647724,False,False,2070/03/13,0,Unknown,Ghost (Male),Death,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Benedicta_Arts_Center___The_ghost_who_died_during.png
St. Louis Park,United States,"Orbs have been sighted on several occasions in the living room and basement after 10:30. Halloween trick-or-treaters have ran out after having a tour of the basement, and it's ""friends"". The orbs and apparition of a man with only eyes and a mouth, dressed in a gray sweater with his white collar showing and blue jeans, are believed to be victims of ""kid can"" and his gang.",Aizman House,Minnesota,MN,,,-93.3702186,44.9597376,False,False,2025/03/13,0,Unknown,Ghost (Male),Supernatural,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Orbs_have_been_sighted_on_several_occasions_in_the.png
St. Paul,United States,There has been screaming of a man that killed himself down there if you spend a night down there you can hear him yell that he is going to kill himself.,Bluff park right off highway 52,Minnesota,MN,-93.071864,44.92775959999999,-93.0899578,44.9537029,True,False,2025/01/01,0,Night,Unknown (Male),Murder,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,There_has_been_screaming_of_a_man_that_killed_hims.png
St. Paul,United States,"St. Mary’s Hall – 2nd Floor - there is a lady in gray that appears in the doorways of different dorms watching over students. There are also reports of people feeling cold fingers on the back of their necks and being tapped awake right before their alarm goes off. Other times, there is the sound of a lady rushing down certain dorm hallways. Although these things happen, none are threatening.",College of St. Catherine,Minnesota,MN,-93.182822,44.925308,-93.0899578,44.9537029,True,False,2009/01/01,0,Unknown,"Other (Male, student)",Unknown,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,St__Mary_s_Hall___2nd_Floor___there_is_a_lady_in_g.png
St. Paul,United States,many instances happen especially the darkroom. The spirit playfully moves objects around and changes the time on the timer. It is said that a wealthy man (carpenter whose studio was in the darkroom) lived there and was cheating on his wife with the maid. after refusing to leave his wife the maid hung herself on the main stairwell banister. The late night janitors experience sounds and lights on/off nightly and hear children. One employee saw the man in his flannel.,College of Visual Arts,Minnesota,MN,-93.1139029,44.9428089,-93.0899578,44.9537029,True,True,2025/01/01,1,Night,Ghost (Male),Supernatural,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,many_instances_happen_especially_the_darkroom__The.png
St. Paul,United States,"Forepaugh's Restaurant is located in an old Victorian mansion named after the mansions' original owner, Joseph Forepaugh. Mr. Forepaugh was into the dry good's business, so when his fortune was made, he bought this beautiful mansion. He also decided to hire himself some servants to accompany his new found wealth. Well, Mr. Forepaugh became rather fond of one of his servants in particular. Her name was Molly, and the two of them soon began to have a steamy love affair together. However, things got rather ugly after Mrs. Forepaugh caught the two together in the midst of their lovemaking. She insisted Mr. Forepaugh break off the affair, and so he did. This did not settle well with Molly, who was now pregnant with Mr. Forepaugh's child. She became so distraught over the situation that she went to the third floor, tied a noose around herself and a light fixture, then threw herself out of the window. Mr. Forepaugh was so devastated over her death that he went into a deep depression and eventually shot himself at the nearby railroad tracks. It is said that Mr. Forepaugh and Molly now haunt the mansion. People have claimed to see Molly near the area where she hanged herself. Mr. Forepaugh, on the other hand, has been seen by employees and customers in the dining room area. They say that a nice looking guy just walks through the dining room as if he owns the place.",Forepaugh's Restaurant,Minnesota,MN,-93.103947,44.9410269,-93.0899578,44.9537029,False,True,2025/01/01,4,Unknown,Unknown (Male),Murder,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Forepaugh_s_Restaurant_is_located_in_an_old_Victor.png
St. Paul,United States,"The music hall upstairs in the ""Old Main"" building has a portrait of the man the hall was named for. At night he gets out of the painting and wanders the hall, sometimes playing the piano.",Hamline University,Minnesota,MN,-93.1648051,44.9659651,-93.0899578,44.9537029,False,True,1854/03/13,0,Night,Unknown (Male),Unknown,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,The_music_hall_upstairs_in_the__Old_Main__building.png
St. Paul,United States,March 2008 Update: Have been removed. It is not encouraged for anyone to go into the Lilydale Caves or the lesser known ACTUAL Wabasha Caves. See attached links to understand. It's bad to encourage anyone else to go here - especially without knowing the dangers could be fatal. This place is extremely dangerous. Please refer to the 2 links listed for proof of any danger at lest 3 teenagers have died from carbon monoxide poisoning  http://news.minnesota.publicradio.org/features/2004/04/28_ap_cavedeaths,Lilydale Caves &amp; Wabasha Street Caves,Minnesota,MN,-93.1250152,44.9170636,-93.0899578,44.9537029,False,True,2008/03/13,3,Unknown,Unknown (Male),Death,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,March_2008_Update__Have_been_removed__It_is_not_en.png
http://wcco.com/local/St.Paul.caves.2.360190.html,United States,Anyone going into these caves are very foolish. No trespassing. Signs are posted everywhere.,This is very important. There is an embedded video attached to this last article. Watch it.,Minnesota,MN,,,,,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"2,082",24.1,4.74,21.7%,5.5,7.7,1.5,3.7,53.0%,67.3%,65.2%,34.8%,87.3%,2.31%,50092.0,3.886,5.247,2.35,13512.714285714286,106.0,148123.35714285713,115.0,110.0,Near Average,1259.0,518.0,113.0,355.0,139.0,98.0,36.0,11.83,Anyone_going_into_these_caves_are_very_foolish__No.png
