city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Saratoga,United States,Cold spots felt. In the restroom the water has been known to turn on by itself – witnesses claim to even see the handle turning.,Bella Saratoga,California,CA,-122.034156,37.257479,-122.0230146,37.2638324,False,True,2025/01/01,0,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Cold_spots_felt__In_the_restroom_the_water_has_bee.png
Saratoga,United States,Some people report being tapped on the shoulder by the ghosts on the lower floor.,Small Antique Store on Big Basin Way,California,CA,-122.033443,37.2583284,-122.0230146,37.2638324,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Some_people_report_being_tapped_on_the_shoulder_by.png
Scotts Valley,United States,"Reports of ghosts in theater #2 and an uneasy feeling when alone after hours and when in the theater alone, like someone is watching you. Defiantly a ghost, but not at all violent.",Scotts Valley Cinemas,California,CA,-122.0272359,37.0484812,-122.0146841,37.0510595,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Reports_of_ghosts_in_theater__2_and_an_uneasy_feel.png
Seal Beach,United States,"The phenomenon occurring at the WPNS Station covers a variety of ghostly manifestations such as apparitions, knocking, footsteps, horrible ghostly moaning, laughter, animal spirits, water devas, and even poltergeist antics.",US Naval Weapons Station,California,CA,-118.0889289,33.7496524,-118.1047682,33.7414085,True,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,The_phenomenon_occurring_at_the_WPNS_Station_cover.png
Walnutport,United States,"the lady in white, is said to be a woman in her late 50s that can be seen walking along the canal and has been seen floating on the water. Usually seen by the lock tenders home.",The Canal,Pennsylvania,PA,-75.60218809999999,40.755481,-75.5987971,40.7542619,False,True,2025/01/01,1,Unknown,Unknown (Male),Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0,11.83,the_lady_in_white__is_said_to_be_a_woman_in_her_la.png
Warminster,United States,A young man dressed in 1700's clothing has been seen through the windows of the first floor. He also bangs on windows late at night as if trying to escape. It is believed that the body of the young soldier is buried on the grounds of Craven Hall.,Craven Hall,Pennsylvania,PA,-75.0734729,40.1915245,-75.099807,40.2067884,False,True,1780/03/13,1,Night,"Unknown (Male, soldier)",Unknown,"5,703",26.2,5.52,18.5%,5.5,7.9,1.8,3.9,45.4%,69.0%,52.4%,47.6%,81.7%,2.67%,149637.0,9.544,12.885,2.59,48587.07142857143,670.5,288389.0714285714,128.0,121.0,Above Average,144.0,53.0,33.0,19.0,11.0,16.0,10.0,11.83,A_young_man_dressed_in_1700_s_clothing_has_been_se.png
Visalia,United States,"The old Sante Fe Tracks where AVE 271 turns into AVE 272 by RD 128 south of caldwell. There are tracks that cross the street where 271 turns into 272. Stories of the train still goes over the tracks. Also if you park your car on the tracks and turn off your engine you will hear a train and see people walking toward you car. Will also be hard to start the car. Also have seen a ghost train on the tracks around 3AM on some nights. Is in the country and the road is dangerous to drive on, so if you go visit drive careful cars have been known to wreck if your going east on 271 where there is two 90 degree turns.",Haunted Tracks,California,CA,,,-119.2920585,36.3302284,True,True,0271/03/13,2,Night,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,The_old_Sante_Fe_Tracks_where_AVE_271_turns_into_A.png
Visalia,United States,"Footprints will appear in any dust, and when your alone you can hear children laughing, and when your downstairs you can see a little girl walking across the railing up top. Site is very close to Indian burial site.",Golden West High School Library,California,CA,-119.2521246,36.3431198,-119.2920585,36.3302284,True,True,2025/01/01,0,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Footprints_will_appear_in_any_dust__and_when_your.png
Visalia,United States,there have been reports by workers that you can hear trays being dropped when there is no one else present. there have also been reports of a chubby man following workers.,MWI veterinary supplies,California,CA,-119.3902559,36.3359141,-119.2920585,36.3302284,True,False,2025/01/01,0,Unknown,Other (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,there_have_been_reports_by_workers_that_you_can_he.png
Visalia,United States,Supposedly... people jogging on the river trail would sometimes see an Indian man in on the side of the trail walking with a horse.,St. Johns River,California,CA,-119.2555944,36.3480949,-119.2920585,36.3302284,False,True,0310/03/13,0,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Supposedly____people_jogging_on_the_river_trail_wo.png
Walnut,United States,"Off of Nogales and Amar Rd there is an abandon Church where people are sacrificed and their blood is spread all over the walls, supposedly the ghost are violent. - June 2008 Correction/ additional information: the human sacrifice story is ridiculous. Though, the Church has a freaky presence around it. It's a bit secluded, tucked in the back of a hill. The only problem with that Church is it changes its religious affiliation every year or so. It was abandoned for a few years, but since has been occupied again. There’s an RV that's always parked in front. No trespassing.",Haunted Church,California,CA,,,-117.8653386,34.0202894,False,False,2008/06/13,0,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Off_of_Nogales_and_Amar_Rd_there_is_an_abandon_Chu.png
Wattsonville,United States,"This house is located in the middle of a strawberry field right off of the freeway. It is fully boarded up, but there are very noticeable hot spots on the roof of the house that shine blue, as well as many orbs that surround the house. From what the people that own us say, many people were murdered in this house, and it is extremely haunted. Doors slam and open on their own, people hear things happen in that house from far away. Screams of a little boy are heard as well as adults yelling for help. Strange spot.",Redman House,California,CA,,,-121.7568946,36.910231,True,False,1897/01/01,6,Unknown,Ghost (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,This_house_is_located_in_the_middle_of_a_strawberr.png
Weed,United States,"Many guests at this old motel off I-5 have felt uneasy while staying there. During the night loud noises can be heard coming from rooms that are vacant. Even on a few occasions guests have been awaken by a knock at the door yet no one is there, and the knocking persists throughout the night. A few of the rooms here back into a field which is said to be an old graveyard. Some of the rooms have bathroom windows that look out onto the field and many guests report glowing red eyes looking at them through the window. - March 2005 Update - The Wayside has been gone for many years. all that remains is the main part that was turned into a variety of restaurants. It is now vacant.",Wayside Inn,California,CA,,,-122.3861269,41.42264979999999,True,False,1716/03/13,1,Night,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Many_guests_at_this_old_motel_off_I_5_have_felt_un.png
Westminster,United States,"There are cowboys or country type of apparitions (think Mark Twain, Huckleberry Finn) that have been heard and seen in the restaurant, and around the entire premise of the shopping center.",Country Harvest Buffet,California,CA,,,-117.9897058,33.7591757,True,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,There_are_cowboys_or_country_type_of_apparitions__.png
West Covina,United States,"This park is located on a hill with 3 entrances. It has been closed off because children have been raped and murdered there. People have seen a pathway leading to the house of the murderer. The man would take the children and rape and beat them. If you go there late at night you are able to hear the screams and the pleas of the children. A boy wearing a sweater with a massive scar on his face has been seen standing at the entrance of the first or second gate. He has been seen inviting people into the park. Telling them to come in and see what is inside. The boy has been seen at different ages, one as a child and the other as an adolescent. This place is VERY real.-  Extreme precautions should be taken if you dare to enter. This is no joke. a group of investigators where chased out by men carrying knives, this is not a safe place to visit.",Galster park,California,CA,-117.9002523,34.0429031,-117.9389526,34.0686208,True,True,2025/03/03,4,Night,Unknown (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,This_park_is_located_on_a_hill_with_3_entrances__I.png
West Covina,United States,Apparitions of three ladies killed by Car accident have been seen in front of the school.,South Hill Elementary,California,CA,-117.882697,34.0630964,-117.9389526,34.0686208,False,True,2025/01/01,1,Unknown,Ghost (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Apparitions_of_three_ladies_killed_by_Car_accident.png
Wildomar,United States,a car crash here in 1983 killed a man and woman and on warm full moon nights these spirits can be seen roaming the land,Field next to Catt Rd,California,CA,,,-117.2800372,33.5989126,False,True,1983/03/13,1,Night,Ghost (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,a_car_crash_here_in_1983_killed_a_man_and_woman_an.png
Willows,United States,the canal here in willows is the place of many deaths; people are seen in the middle of the night walking if you turn your head and look back its gone.,The Canal,California,CA,-122.3056696,39.5242023,-122.1935931,39.5243265,False,True,2025/01/01,2,Night,Unknown (Male),Death,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,the_canal_here_in_willows_is_the_place_of_many_dea.png
Wilmington,United States,Generals of the Civil War are seen in one room planning a strategic attack of some kind and several people that once lived their are also seen.,Banning Residence Museum,California,CA,-118.2584452,33.79023129999999,-118.2643567,33.7857948,False,True,2025/01/01,2,Unknown,Unknown (Male),Violence,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Generals_of_the_Civil_War_are_seen_in_one_room_pla.png
Wilmington,United States,An apparition of a blond blue-eyed man has been seen by maintenance staff and visitors. The ghost was a victim of cholera or yellow fever and was a patient there during the Civil War. The young man appears to be confused and wanders aimlessly before vanishing.,Drum Barracks,California,CA,-118.25757,33.784471,-118.2643567,33.7857948,False,True,2025/03/19,1,Unknown,Ghost (Male),Supernatural,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,An_apparition_of_a_blond_blue_eyed_man_has_been_se.png
Woodland Hills,United States,"In 1969,a young couple in their senior year of high school was brutally tortured and killed to death in the football field bleachers.Ghost sightings have been seen during football games.Two girls by the names of Elizabeth and Evelyn had once felt their legs being pulled while sitting in the bleachers. Once they looked down into the bleachers,they saw two faded shadows simply disappear at a glance.Numerous incidents have been reported all of which cannot be explained.",Taft High School,California,CA,-118.5713076,34.169657,-118.6089752,34.165357,False,True,2025/05/13,1,Unknown,Ghost (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,In_1969_a_young_couple_in_their_senior_year_of_hig.png
Woodland Hills,United States,uneasy feelings in the ladies bathroom. also witnesses feel cold spots in there.,Pizza Cookery,California,CA,-118.6072181,34.1831078,-118.6089752,34.165357,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,uneasy_feelings_in_the_ladies_bathroom__also_witne.png
Yolo,United States,"Woodland opera house - said to be haunted by the ghost of a fireman killed when the original opera house burned down. The area of the basement where a wall fell on him and killed him is the site of the haunting. some people also report someone up in the balcony, they smell cigar smoke.",Woodland,California,CA,-121.7732971,38.67851570000001,-121.8072828,38.732968,False,False,2025/03/16,0,Unknown,Ghost (Male),Murder,"15,443",24.4,5.04,16.6%,5.5,7.7,1.6,3.7,40.0%,69.1%,64.4%,35.6%,86.1%,2.49%,376899.0,35.011,47.264,3.29,181495.2857142857,2121.0714285714284,1091981.142857143,118.0,103.0,Above Average,338.0,87.0,51.0,105.0,57.0,30.0,9.0,11.83,Woodland_opera_house___said_to_be_haunted_by_the_g.png
