Filename,Caption
There_are_old_army_barracks_on_Lake_Ontario_in_Sac.png,a large white house with a clock tower .
Fancis_Hall___It_s_very_old_and_many_monks_used_to.png,a group of people standing in front of a train .
A_boy_and_a_girl_fell_down_the_well_and_died__Now.png,a group of people standing in front of a clock .
poltergiest_activity__her_name_is_Lizzy_she_died_i.png,a pair of scissors sitting on top of a table .
An_explosion_in_the_late_1980s_killed_two_workers_.png,a group of people standing next to each other .
in_this_house_the_daughter_who_was_in_high_school.png,a small boat in a body of water
During_the_night__there_are_noises_in_the_pipes_in.png,a black and white photo of a clock tower .
John_C__West_Hall____An_apparition_of_a_torso_of_a.png,a bathroom with a toilet and a sink
Jaquin_s_Pond_is_a_swamp_with_a_few_narrow_dirt_ro.png,a sign that has a clock on it .
In_back_of_the_Woodlands_apartment_complex_lies_a.png,a train station with a train on the tracks .
There_have_been_hundreds_of_sightings_here_of_sold.png,a picture of a building with a clock tower .
The_Theater_used_to_be_in_the_old_courthouse_but_i.png,a large clock on the side of a building .
The_Roycroft_Pavilion_is_the_home_of_the_Auroura_P.png,a room with a large window and a clock .
said_to_be_haunted_by_a_custodian_who_was_killed_i.png,a bunch of ties that are on a table .
Barnes_Campbell_Hall___showers_have_been_reported.png,a close up of a mirror on a wall
University_of_Wyoming___Knight_Hall___South_end_of.png,a fire hydrant on the side of the street .
Footsteps_go_across_the_stage_when_no_one_is_there.png,a close up of a soccer ball on a table
History_says_there_was_a_murder_in_the_ballroom_ba.png,a black and white photo of a man in a suit
at_night_time_there_is_an_eerie_feeling_as_if_your.png,a close up of a baseball glove with a glove
Not_only_a_fine_place_to_dine__Georgia_s_and_the_O.png,a picture of a person on a motorcycle .
_Arthur_Kill_Rd__Specter_of_a_young_woman_walks_th.png,a black and white photo of a person on a laptop .
the_ghost_of_a_man_killed_during_the_construction.png,a man is taking a picture of himself in a mirror .
There_is_an_old_field_in_the_woods_along_this_road.png,a white plate with a piece of cake on it .
Legend_states_that_The_Knights_of_The_White_Chamel.png,a close up of a fire hydrant on a city street
Gunfire_and_shouting_can_be_heard_on_the_battlegro.png,a black and white photo of a person on a laptop .
Back_in_the_1950_s__a_Bride_and_Groom_came_to_Cumb.png,a birthday cake with a train on it
It_is_the_oldest_building_in_Cynthiana__It_used_to.png,a large building with a clock on top of it .
has_been_known_to_be_haunted_by_the_ghosts_of_Fren.png,a group of people standing next to each other .
This_historical_building_was_once_used_as_a_house_.png,a large clock tower towering over a city .
Haskell_is_a_know_sight_for_countless_paranormal_a.png,a group of luggage sitting on top of a wooden floor .
haunted_by_several_different_spirits__in_particula.png,a black and white photo of a person on a laptop .
The_art_center_is_a_house_that_was_built_during_th.png,a red and white bus parked in front of a building .
There_is_a_picture_of_a_young_Irish_woman_that_han.png,a black and white photo of a person on a laptop .
5th_Floor___Witnesses_have_seen_and_heard_a_ghost.png,a black and white photo of a person on a laptop .
There_s_a_legend_regarding_this_strange_house_not.png,a large building with a clock on it .
Cemetery_on_top_of_the_hill__Strange_noises_are_he.png,a large long train on a steel track .
Made_up_of_many_different_buildings_and_a_huge__wo.png,a group of people standing in front of a building .
It_is_said_that_this_school_has_a_history_that_goe.png,a group of people standing next to a sign .
Many_death_by_suicides_and_murders_have_happened_h.png,a display case filled with lots of different colored vases .
It_is_said_that_the_school_is_haunted_by_a_ghost_o.png,a group of people standing next to each other .
A_young_girl__age_5_7__is_occasionally_seen_walkin.png,a bunch of different colored ties hanging on a wall .
sometimes_at_night_when_the_store_is_dead_carts_wi.png,a black and white photo of a person on a laptop .
doors_sometimes_opening_or_closing_by_themselves_.png,a large clock mounted to the side of a wall .
Reports_of_a_figure_of_a_black_blob_moving_around.png,a close up of a mirror on a wall
A_dance_team_practices_there_in_the_late_afternoon.png,a person jumping a skate board in the air
Joe_s_Place____Or_also_known_as_Joe_s_place__A_bar.png,a black and white photo of a street sign .
It_has_been_said_that_during_night_surveillance_by.png,a sign that is on the side of a building .
Straz_Hall____formerly_East_Hall___a_YMCA___little.png,a clock tower in the middle of a city .
This_church_is_one_of_the_most_haunted_places_in_K.png,a close up of a street sign with a sky background
There_have_been_actual_sightings_of_Ghostly_figure.png,a black and white photo of a person on a laptop .
there_has_also_been_reports_by_locals_of_hearing_a.png,a large clock tower towering over a city .
Something_follows_you__Its_footsteps_move_as_you_d.png,a group of people standing next to each other .
There_is_an_old_phantom_that_roams_the_graves_.png,a black and white photo of a snow covered mountain .
As_the_legend_goes_there_was_a_man_that_used_to_Li.png,a black and white photo of a large building .
A_ghost_by_the_name_of_Molly_haunts_the_rock_and_e.png,a black and white photo of a clock on a wall
It_was_once_said_that_a_woman_and_her_kid_and_dog.png,a red stop sign sitting on the side of a road .
When_turning_at_the_Hardies_intersection_in_Boone.png,a view of a stop sign in the distance .
their_used_to_be_downstairs_bathrooms_in_the_schoo.png,a white toilet sitting next to a bathroom sink .
This_location_is_the_former_Olathe_Naval_Air_Stati.png,a horse grazing in a field near a river .
A_ghost_of_an_old_man_walks_The_2nd_floor_of_this.png,a picture of a clock on a wall .
There_is_an_old_white_building_the_government_now.png,a black and white photo of a person on a laptop .
Western_Sizzler_Stake_house___not_used_any_more_fo.png,a group of people standing on top of a boat .
Sullivan_hall___now_a_girl_s_dormitory_is_said_to.png,a window with a vase of flowers on it
It_was_reported_that_on_Halloween_night_a_woman_wa.png,a group of different types of ties on display .
There_are_train_tracks_that_go_through_Fargo_and_M.png,a group of people standing next to each other .
A_woman_has_been_seen_walking_along_the_railroad_t.png,a close up of a pair of scissors
Milwaukee___Sandburg_Halls___there_have_been_many.png,a black and white photo of a person on a laptop .
The_police_department_is_built_on_an_old_Indian_Ce.png,a black and white photo of a baseball game .
It_is_said_that_during_the_building_of_the_house_.png,a large metal clock on a metal pole .
Cliffside_Apartments___The_apartments_are_said_to.png,a bunch of signs that are on a pole .
Back_in_the_1800s_slaves_used_to_be_chained_around.png,a close up of a sign on a wall
In_the_downstairs_bathroom_there_was_a_boy_despera.png,a picture of a clock on a wall .
In_Sherman_Hall__a_strange_shadow_is_seen_after_1.png,a laptop computer sitting on top of a wooden table .
Rumors_of_it_built_on_top_of_a_Indian_burial__Said.png,a black and white photo of a bear
Locals_call_this_area_of_roadway_the__devils_backb.png,a computer monitor sitting on top of a desk .
The_Albino_Lady_is_seen_often_in_the_cemetery.png,a street sign on a pole on a city street
this_hotel_stopped_business_about_20_years_ago_and.png,a large building with a large clock on it .
In_1867__a_drummer_named_Ephriam_Polly_and_his_wif.png,a black and white photo of a person on a laptop .
Smith_Hall___The_office_of_the_women_s_college_has.png,a train station with a train on the tracks .
Its_out_in_the_back_part_of_Gordon__If_you_go_to_t.png,a black and white photo of a person on a laptop .
Rensselaer_Polytechnic_Institute___This_building_s.png,a view of a building with a clock on it .
Many_travelers_on_this_highway_have_reported_seein.png,a pair of shoes sitting on top of a skateboard .
built_by_a_wealthy_Arms_dealer_that_was_destroyed.png,a black and white photo of a person on a laptop .
is_haunted_by_a_janitor_that_worked_there_named_Du.png,a close up of a street sign with a sky background
a_story_long_told_by_locals_is_that_on_the_first_F.png,a birthday cake with a train on it
At_12_00_midnight__if_you_cross_this_bridge_in_the.png,a large white clock tower towering over a city .
There_was_a_kid_named__Marky__who_worked__or_was_b.png,a black and white photo of a person on a laptop .
Footsteps_coming_down_the_stairs_and_across_the_Sa.png,a black and white photo of a person on a laptop .
There_is_said_to_be_children_and_a_man_playing_at.png,a red stop sign sitting on the side of a road .
Castle_built_in_early_1900_s_which_was_never_compl.png,a group of people standing around a soccer ball .
Moe_church_is_haunted_by_a_number_of_very_angry_sp.png,a building with a clock on the top of it .
A_drunken_Canalman_is_said_to_have_fallen_in_the_w.png,a black and white photo of a sign
Sightings_and_sounds_of_the_young_students_who_die.png,a display of different types of food on display .
Nunn_Hall___A_ghost_of_a_former_student_named_Pene.png,a view of a television screen in a room .
It_is_known_that_tunnels_were_built_in_the_1940_s.png,a black and white photo of a clock
February_2004_correction__Formerly_posted_as__Barr.png,a pair of scissors sitting on top of a table .
This_is_a_turn_of_the_20th_century_mansion_that_ha.png,a room filled with lots of wooden furniture .
Professor_Java_s_Coffee_Sanctuary___Middle_age_gen.png,a man in a red shirt is holding a frisbee
The_A_little_black_Ghost_or_spirit_appears_to_foll.png,a large metal clock sitting on top of a table .
There_is_a_large_statue_of_a_young_girl_and_a_cros.png,a man riding a skateboard on top of a ramp .
Back_in_the_late_1900_s__no_specific_date_sorry__a.png,a close up of a stuffed animal on a table
A_very_old_cave_located_near_Laurel_Lake_once_was.png,a person sitting on the floor with a suitcase
The_woods_at_the_end_of_Hylan_Blvd__on_Satterlee_.png,a tall tower with a clock on it
Schneider_Hall___Objects_disappear_and_then_reappe.png,a group of ties hanging from a ceiling .
Brockport____Hartwell_Hall___Hartwell_Hall_was_the.png,a pair of scissors sitting on top of a table .
Frankie_s_Castle___You_can_see_an_old_man_with_a_f.png,a close up of a cake on a table
At_night__when_the_wind_is_still__you_can_hear_chi.png,a black and white photo of a person on a laptop .
On_July_12__1918__a_munitions_plant_exploded_at_Sp.png,a group of people standing on top of a sandy beach .
The_place_is_in_the_middle_of_a_forest__Roxbury_is.png,a large group of birds flying in the sky .
Mansion_and_grounds_once_owned_by_John_Starin__Noi.png,a television is on the side of a building .
Many_people_have_been_killed__died_accidental_and.png,a pile of luggage sitting on top of a wooden floor .
Janitors_report_being_hit_by_thrown_trash_cans_in.png,a clock on the side of a building .
Golf_course_that_was_shut_down_because_of_alleged.png,a baseball player swinging a bat at a ball
Haunted_by_the_white_owners_who_were_killed_by_the.png,a black and white photo of a baseball game
Anna_Beauchamp__of_the_famous_1825_Romantic_Traged.png,a vase with flowers in it sitting on a table .
was_an_old_college__St__Mary_s_College__now_a_pris.png,a large building with a clock tower on top of it .
At_least_six_different_spirits_have_been_witnessed.png,a black and white photo of a person on a laptop .
The_Ghost_of_a_former_priest_has_been_seen_walking.png,a blue and white photo of a clock tower .
This_old_school_sanitarium_is_abandon_and_old__A_c.png,a man standing in front of a mirror in a room .
Rt__104_and_Klocks_Corners_Intersection___Many_peo.png,a group of people standing on top of a train track .
Ghost_often_appears_in_the_bathroom_mirror_being_h.png,a room filled with lots of wooden furniture .
Late_at_night__usually_around_1_in_the_morning__yo.png,a sign that reads `` <UNK> '' on a building .
There_are_too_old_buildings_that_are_known_as_the.png,a building with a clock on the front of it .
Wilner_Auditorium____several_accounts_of_voices__d.png,a large clock mounted to the side of a building .
The_story_goes_that_an_old_man_and_woman_lived_in.png,a large building with a clock on it .
Ghost_hunters_have_reported_finding_evidence_of_gh.png,a black and white photo of a person on a laptop .
In_the_Black_Mountain_elementary_school_they_have.png,a large building with a clock on it .
Late_at_night_swings_mysteriously_swing_and_the_me.png,a black and white photo of a person on a laptop .
The_school_was_built_on_an_Indian_burial_ground__T.png,a black and white photo of a person on a laptop .
An_apparition_haunts_the_16th_floor_of_Keene_hall.png,a bathroom with a toilet and a sink
Saint_Mary_s_is_an_old_church__no_longer_used__whi.png,a large building with a clock on it .
Reports_of_EVPs_being_recorded__Also_reports_that.png,a man holding a baseball bat in his hands .
There_is_believed_that_a_spirit_named_Ronald_inhab.png,a black and white photo of a person on a laptop .
Formerly_known_as_the_Hampton_House__It_was_habite.png,a picture of a person on a skateboard .
Several_locations_on_campus_are_haunted___Bannerma.png,a train station with a train on the tracks .
and_most_people_in_the_area_know_that_it_used_to_b.png,a group of people standing on top of a lush green field .
Walking_into_the_dining_room_and_Mrs__Roosevelt_s.png,a black and white photo of a small room .
If_you_go_downstairs_after_9pm_all_sorts_of_mischi.png,a group of people standing around a table .
This_is_a_strait_stretch_of_I_65_that_runs_between.png,a black and white photo of a person on a laptop .
Many_people_claim_that_they_sometimes_see_Claire_T.png,a black and white photo of a person on a laptop .
Specifically_in_the_store__front_east__that_was_on.png,a group of people standing in front of a building .
Johns_Run___A_strange_woman_dressed_in_white_is_se.png,a person on a horse in the snow .
It_s_a_Subway_restaurant_attached_to_a_train_stati.png,a train that is on a train track
the_old_convent_is_haunted__you_can_hear_and_see_t.png,a large building with a clock on the front of it .
Many_ghosts_have_been_seen_here__By_day_shadows_fo.png,a picture of a man in a suit and tie .
it_is_known_throughout_the_school_that_back_in_the.png,a picture of a clock on a wall .
The_story_goes____There_is_a_rather_large_building.png,a group of people standing in front of a building .
A_shadow_looking_like_a_man_and_the_feeling_of_not.png,a black and white photo of a man holding a skateboard .
sightings_of_a_man_walking_in_the_hall_ways_and_pl.png,a very nice looking rest room with a big window .
As_the_story_goes__about_5_years_ago_a_man_from_Oh.png,a group of different colored ties hanging on a wall .
It_is_supposed_to_be_haunted_by_a_person__possibly.png,a large bathroom with a large white tub .
A_number_of_ghosts_have_been_reported_to_be_seen_t.png,a black and white photo of a person on a laptop .
It_was_often_reported_by_several_local_hobos_who_l.png,a close up of a nintendo wii controller
Numerous_incidents_have_been_reported_over_the_yea.png,a group of people standing in front of a train .
On_a_old_Mining_road_about_a_mile_up_the_Hollow_th.png,a train traveling over a bridge over a river .
This_house_is_haunted_by_the_Hiestand_family_.png,a group of people standing on top of a lush green field .
at_night_if_you_go_there_you_will_see_two_headless.png,a picture of a man in a suit and tie .
Devereux_Hall___The_top_floor_of_this_residence_ha.png,a bunch of signs that are on a pole .
The_middle_school_is_a_new_building_that_has_only.png,a red and white boat sitting on top of a field .
Eerie_feelings_at_this_19th_century_motel___The_pl.png,a group of people standing next to each other .
Stull_is_said_to_be_one_of_the_six_gateways_to_hel.png,a black and white photo of a person on a laptop .
At_the_main_field_by_the_middle_of_the_road_there.png,a black and white photo of a building
A_little_girl_was_brutally_raped__tortured__sodomi.png,a large crowd of people watching a baseball game .
An_Old_abandoned_Dutch_Church_with_Iron_Doors__If.png,a bench in front of a building with a window .
believed_to_be_cursed__Story_has_it_that_a_train_r.png,a close up of a person holding a cell phone
Amateur_ghost_hunters_claim_to_have_captured_a_chi.png,a black and white photo of a person on a laptop .
It_has_been_rumored_that_if_you_travel_the_old_log.png,a picture of a bird on a window sill .
After_Hours_Treatment_Center___is_the_old_clinic_i.png,a room filled with lots of wooden furniture .
The_Old_Wilkes_Jail_Museum_is_seeped_with_interest.png,a large metal clock sitting on top of a table .
Wolf_House___Many_weird_sightings_have_taken_place.png,a black and white photo of a stop sign .
in_1950_s_a_girl_died_in_this_building__She_was_lo.png,a black and white photo of a cat looking out a window .
Lights_turn_on_by_themselves_and_things_that_have.png,a close up of a person holding a pair of scissors
The_center_was_built_during_WWII_for_the_relocatio.png,a black and white photo of a city street .
There_is_an_abandoned_cemetery_in_the_woods_that_h.png,a tall clock tower with a sky background
The_Sisters_run_the_Hospital_next_to_the_Mansion_.png,a large building with a clock on it .
near_Asheboro___Apparitions_of_what_seems_to_be_a.png,a black and white photo of a snow covered street .
Countless_spirits_roam_the_grounds__and_have_done.png,a black and white photo of a person on a laptop .
