Filename,Caption
Gilbreath_Hall___Sidney_Gilbreath_started_building.png,a red and white fire hydrant sitting on the side of a road .
Hells_Hallow___Maude_s_Grave__September_2005_Updat.png,a close up of a cake on a table
The_living_unit_that_is_called_B_West_has_an_ghost.png,a man is looking at his cell phone .
The_old_house_is_now_used_as_a_book_house_and_a_li.png,a building with a clock on top of it .
Not_only_is_the_place_haunted_by_a_little_girl_gho.png,a room with a bed and a table
There_are_apparitions_of_people__figures_more_than.png,a brick building with a clock on the side of it .
Magnolia_Creek_Lane_where_all_kinds_of_horrible_th.png,a black and white photo of a person on a laptop .
April_2005_correction__Formerly_posted_as_being_lo.png,a church with a clock on the top of it .
Reports_of_shadows_dancing_around__screams_heard_a.png,a room with a window and a clock on the wall .
this_is_where_parts_of_the_civil_war_was_fought__i.png,a couple of animals that are standing in the grass .
the_house_is_haunted_by_a_little_boy__Sometimes_re.png,a clock on the wall of a building .
Riverwalk____Oldest_hotel_in_Ft__Lauderdale__suppo.png,a view of a harbor with boats in the water .
A_rock_on_I_70_was_the_slaves_were_traded_and_beli.png,a black and white photo of a snow covered mountain .
The_ghost_of_an_experienced_fisherman_haunts_the_l.png,a small boat in a body of water
s_a_gravel_road_heading_out_into_the_country_on_th.png,a person is flying a kite in a field
Said_to_be_dead_soldiers_walking_at_night__Gun_sho.png,a train station with a train on the tracks .
Auditorium____Years_ago_a_teacher_died_in_the_audi.png,a row of wooden benches sitting next to each other .
this_is_a_hill_where_hangings_used_to_take_place_.png,a black and white photo of a horse in a field .
balls_of_light_and_strange_sounds_are_observed_her.png,a cake decorated with flowers on a table .
Colony_Theater___Footsteps_and_ghost_has_been_seen.png,a black and white photo of a street sign .
cleaning_staff_reported_feeling_things_touching_th.png,a black and white photo of a person on a laptop .
It_is_said_that_he_hanged_himself_on_the_third_flo.png,a black and white photo of a building with a clock tower .
There_is_a_good_10_mile_stretch_in_which_several_p.png,a building with a clock on the side of it .
Is_rumored_to_be_haunted_by_a_woman_looking_for_he.png,a large building with a clock on it .
This_old_hospital_was_once_a_Baptist_hospital_but.png,a train on a track near a building
People_always_said_there_was_a_strange_light_comin.png,a white toilet sitting next to a bathroom sink .
Tequilaberrys___Glasses_crashing__When_there_was_n.png,a close up of a train on a train track
Old_Broadway_was_once_a_brothel_and_a_morgue__It_i.png,a large building with a clock on it
built_from_1798_and_completed_1802__General_James.png,a man standing in front of a window in a building .
Last_year__two_employees_were_shot_and_killed_in_t.png,a man is sitting on a bench outside
An_area_between_Burlington_and_Bristol_CT__on_rte.png,a red fire hydrant sitting in the middle of a forest .
In_the_early_1920_s__John_Ringling_of_circus_fame.png,a large building with a clock on it
Weird_noises__footsteps__and_voices_and_night__Als.png,a close up of a baseball player with a bat
there_are_two_ghost_that_reside_here_every_valenti.png,a couple of boats that are sitting in the water .
In_the_old_office_located_in_the_back_of_the_build.png,a bathroom with a large mirror and a sink .
Picture_of_Jesus_cries_blood__old_woman_sits_on_br.png,a man is holding a wii remote in his hand .
North_Ellis___first_floor__north_end_of_the_hall_.png,a room with a bed and a tv
At_night_you_can_hear_voices_coming_from_the_cemet.png,a room filled with lots of furniture and a window .
The_Surrender_House_in_Dover__Tennessee_which_is_p.png,a red stop sign sitting on the side of a road .
Some_people_say_that_if_you_go_on_the_famous_day_o.png,a large metal clock hanging from a ceiling .
At_Lighthouse_Park_around_midnight_you_can_hear_th.png,a red fire hydrant sitting in the middle of a forest .
Rumored_to_have_had_a_projectionist_pass_away_due.png,a black and white photo of an old fashioned suitcase .
In_the_G_Wing_of_this_school_it_is_rumored_that_a.png,a birthday cake with a train on it
This_restaurant_used_to_be_an_inn_back_in_the_1800.png,a living room filled with furniture and a fire place .
The_cemetery_is_very_old_due_to_the_graves_dating.png,a black and white photo of a fire hydrant
feeling_of_being_watched__little_boy_seen__orbs_of.png,a bathroom with a toilet and a sink
Roberta_Hall___haunted_by_the_same_ghost__Roberta.png,a man holding a teddy bear in front of a mirror .
ghost_of_Alpha_Paynter_is_seen_by_the_fireplace_.png,a close up of a traffic light with a sky background
The_ghost_of_a_Confederate_soldier_can_be_seen_at.png,a man standing in front of a building .
South_On_I_75____Employees_have_reported_to_hear_a.png,a man holding a sign in front of a building .
Believed_to_be_haunted_by_the_previous_owner__staf.png,a living room with a couch and a table
the_pinball_machine_in_the_arcade_on_the_lower_lev.png,a pile of luggage sitting on top of a table .
Tower_Hall___Students_were_reported_seeing_themsel.png,a black and white photo of a living room
Rumors_of_the_school_being_built_on_a_cemetery__th.png,a park bench in front of a building .
A_boy_died_in_the_cemetery_and_he_was_afraid_of_th.png,a close up of a pair of scissors
Female_ghost__Lola__haunts_the_concession__arcade_.png,a black and white photo of a person on a laptop .
The_building_was_at_one_time_a_hospital__There_are.png,a large building with a clock on the side of it .
an_apparition_of_a_little_girl_wearing_a_sundress.png,a teddy bear sitting on top of a table .
Woodland_Beach___early_1900s_woodland_beach_had_a.png,a large building that has a clock on it
Ghostly_figures__little_boy_and_man_both_died_in_a.png,a black and white photo of a person on a laptop .
Naval_Submarine_Base____Bldg_427_English_Hall____Y.png,a black and white photo of a train bridge .
People_in_the_3rd_grade_bathrooms_can_see_the_imag.png,a white refrigerator freezer sitting inside of a kitchen .
The_East_1960_overpass_is_now_built_over_what_was.png,a black and white photo of a train station .
There_is_a_hallway_that_is_about_where_the_nuns_wo.png,a room filled with lots of wooden pews .
It_is_said_that_the_auditorium_is_haunted__You_can.png,a large clock mounted to the side of a building .
Captain_Grant_s_Inn_is_thought_to_be_haunted__Appa.png,a train traveling down tracks next to a building .
At_St__Thomas_More_prepatory_boarding_school_this.png,a large building with a large clock tower .
moving_objects_and_shadowy_figures_are_observed_he.png,a large clock mounted to the side of a building .
It_has_been_rumored_for_a_long_time_now_that_the_r.png,a large building with a clock on it .
Warren_Hardin_is_known_as_the_ghost_of_Gobbler_s_K.png,a man holding a book in his hand .
A_woman_told_me_that_she_heard_a_woman_crying_upst.png,a clock on the side of a building .
It_is_said_that_slaves_were_taken_through_an_under.png,a large building with a clock on it .
development_on_this_road_is_said_to_be_built_on_to.png,a black and white photo of a street sign
sightings_of_a_figure_who_seems_to_look_like_a_clo.png,a black and white photo of a person on a laptop .
In_one_of_the_rooms_near_the_top_floor__the_ghost.png,a black and white photo of a man in a suit
The_old_cemetery_overlooking_Mt__Rushmore_is_a_bur.png,a sign that is on the side of a road .
While_visiting_this_place_recently_you_can_walk_th.png,a close up of a cake on a table
Many_people_have_had_strange_things_happen_in_this.png,a close up of a bird on a building
334th_Training_Squadron___The_334th_training_squad.png,a black and white photo of a building with a clock tower .
Supposedly_this_ghost_bangs_on_doors__closes_doors.png,a room filled with lots of different colored vases .
1_person_got_killed_in_a_fire__He_would_be_in_a_ro.png,a close up of a cell phone on a table
Pirates_of_the_Caribbean___The_spirit_of__George_.png,a woman in a white dress and a man in a white shirt
it_is_rumored_that_a_little_girl_was_playing_in_th.png,a black and white photo of a person on a laptop .
It_s_on_Seawall_Blvd__and_is_the_oldest_hotel_on_t.png,a large building with a clock tower on top of it .
_The_Colonel__has_been_seen_by_almost_all_the_hote.png,a statue of a man holding a clock .
December_2006___Has_been_removed_.png,a black and white photo of a clock tower .
A_young_pregnant_girl_killed_herself_in_the_old_la.png,a woman sitting in front of a laptop computer .
On_the_trail_of_Mount_Tom__there_is_a_strangely_ol.png,a couple of people sitting on top of a wooden bench .
Many_people_think_this_road_is_evil__There_is_a_re.png,a view of a stop sign in the mountains .
The_school_and_the_church_basement_is_haunted__in.png,a woman sitting at a table in a restaurant .
Rumored_to_be_haunted_by__Jonathan___who_makes_noi.png,a large building with a clock on it .
Was_the_location_where_the_Union_released_most_of.png,a cat is looking out of a window .
Blue_mists_coming_out_of_the_woods_following_you_.png,a pair of scissors sitting on top of a bed .
The_cemetery_behind_the_church_harbors_an_unwantin.png,a group of horses grazing in a field .
Apparitions_of_cowboys_walking_around_the_courtyar.png,a man standing in front of a doorway .
The_grave_yard_has_been_said_that_if_you_go_during.png,a group of people standing in front of a building .
It_s_known_that_during_class_that_kids_books_will.png,a black and white photo of a person on a laptop .
Only_when_two_of_the_residents_in_the_house_fight.png,a living room filled with furniture and a fire place .
While_walking_home__over_the_I_95_Yankee_doodle_br.png,a red and white plane is flying over a field
Every_once_in_a_while__the_ghost_of_Lake_Concord_h.png,a view of a bed in the middle of a room .
Ghost_of_deceased_fire_fighter_Albert_Brunelle_is.png,a group of people standing next to a sign .
This_used_to_be_an_old_apartment_building_just_sou.png,a large building with a clock on it .
On_the_site_of_the_Shepherd_of_the_Hills_Outdoor_D.png,a red and white clock tower with a sky background
There_is_supposedly_a_cabin_not_far_from_the_bay_i.png,a train traveling through a lush green forest .
Balls_of_light__voices__the_feeling_of_that_you_ar.png,a room with a bed and a television .
They_have_said_to_have_seen_a_priest_at_the_top_fl.png,a tall clock tower with a sky background
years_ago_a_train_has_crashed_killing_many_of_the.png,a train traveling down tracks next to a forest .
Whitby_Hall___Room_200___is_said_to_have_been_haun.png,a room with a fireplace and a clock on the wall .
Through_out_the_years_there_have_been_reports_of_s.png,a red fire hydrant sitting in the middle of a forest .
Visitors_feel_presences_in_certain_rooms__it_seems.png,a living room with a couch and a tv
There_are_about_70_orbs__a_gatekeeper_at_the_back.png,a clock tower in the middle of a park .
Branch_Medical_Clinic___The_ghost_of_a_navy_corpsm.png,a public restroom with urinals and sinks .
Its_off_a_county_road_near_a_commentary_where_supp.png,a red and white house in front of a house .
Reports_of_whispers__the_feeling_of_someone_right.png,a red and white fire hydrant sitting on the side of a road .
Many_spirits_in_this_cemetery__one_seen_in_the_win.png,a red fire hydrant sitting in the middle of a field .
When_an_active_hospital__dying_patients_would_see.png,a train station with a train on the tracks .
It_has_been_noted_that_some_of_the_slaves_still_ha.png,a black and white photo of a person on a laptop .
A_girl_who_has_been_nicknamed_Matilda_but_whose_re.png,a man sitting in front of a computer monitor .
One_day_a_boy_was_skating_and_he_tried_to_do_a_bac.png,a black and white photo of a dog in a bathroom .
May_2005_Update__the_train_wreck_that_spurned_the.png,a collage of photos of a man and a woman
The_Bell___A_Guy_was_said_to_of_hung_himself_and_k.png,a black and white photo of a person on a laptop .
This_old_cannery_was_used_during_W_W_II__The_build.png,a large building with a large clock tower .
First_Battle_of_the_American_Revolution_where_the.png,a group of people standing next to each other .
Every_time_you_go_there_you_hear_footsteps_and_you.png,a black and white photo of a person on a laptop .
It_is_said_that_on_the_Ames_Plantation__strange_no.png,a large building with a clock on it .
nine_miles_out_of_town_is_this_cemetery_it_is_know.png,a red and white fire hydrant sitting on the side of a road .
Girls_Dorm____Many_girls_and_employees_have_seen_a.png,an old fashioned fire hydrant in front of a building .
in_the_small_Connecticut_town_of_Newtown_lies_an_e.png,a person holding a pair of scissors in a room .
There_are_two_parts_of_this_Bed_and_Breakfast__The.png,a bedroom with a bed and a dresser
Annie_Russell_is_widely_believed_to_haunt_this_the.png,a view of a street with a clock tower .
there_has_been_a_man_seen_in_the_woods_several_tim.png,a picture of a man in a suit and tie .
The_girls_in_lab_says_there_is_a_ghost_that_walks.png,a man sitting on top of a bench in front of a building .
The_Witches_Grave____There_was_supposedly_a_witch.png,a black and white photo of a clock tower .
Over_60_Years_ago_a_old_woman_and_her_little_girl.png,a building with a window and a window .
They_say_that_the_Cottey_Library_sits_on_top_of_an.png,a building with a clock on the front of it
At_night_you_can_see_the_tombstones_shine_and_peop.png,a large glass vase with flowers in it .
Searcy_Hall___A_student_gave_birth_to_a_child_and.png,a room with a bed and a window .
Supposedly_in_the_17_1800s__a_black_slave_was_accu.png,a black and white photo of a person on a laptop .
Glaser_Road_and_State_Park___There_was_a__mist__ap.png,a man flying through the air while riding a skateboard .
Ghosts_of_a_woman_dressed_in_her__tea_gown__can_be.png,a black and white photo of a man with a tie
June_2004_Removed___Private_residence.png,a black and white photo of a person on a laptop .
It_has_been_said_that_the_land_was_built_on_an_old.png,a tv sitting on top of a wooden table .
Old_Caddo_Indian_museum___Museum_off_Farmed_Market.png,a living room with a couch and a table
March_2007_Update__has_been_torn_down_.png,a large building with a clock on it .
In_Pembroke_Pines_in_store_528_at_Silver_Lakes__Th.png,a group of people standing in front of a clock .
Is_supposedly_haunted_by_the__Goat_Man__and_others.png,a black and white photo of a person on a laptop .
13th_Floor___IT_has_been_recorded_that_the_13th_fl.png,a group of ties hanging on a wall .
Strange_feelings_of_not_being_alone_and_apparition.png,a black and white photo of a person on a laptop .
Old_Library___If_you_go_to_the_old_library_buildin.png,a man holding a white frisbee in his hands .
The_Umatilla_Cemetery_in_the_city_of_Umatilla__Man.png,a clock tower in the middle of a park .
Formerly_listed_as_Station_3___There_are_2_ghosts.png,a building with a clock on the front of it .
Construction_on_the_old_courthouse_was_completed_i.png,a large building with a clock tower on top .
It_is_said_that_the_whole_stadium_is_haunted_but_s.png,a black and white photo of a person on a laptop .
Locker_Doors_open_and_close_on_their_own__In_the_h.png,a display case filled with lots of different colored ties .
Former_insane_asylum__Ghosts_in_the_wooden_room_of.png,a living room filled with furniture and a fire place .
a_small_field_on_the_right_of_the_train_tracks_bef.png,a black and white photo of a person on a laptop .
The_new_Leon_County_Jail_was_constructed_in_the_ea.png,a blue and white cat sitting on top of a wooden bench .
The_mile_marker_is_327th_if_you_take_a_right_and_g.png,a street sign on the side of a road .
As_the_story_goes__at_the_time_an_epidemic_of_Yell.png,a picture of a person sitting on a bed .
The_Econ_River___Lots_of_very_strong_spirits__Mind.png,a large body of water next to a forest .
The_plantation_is_said_to_be_haunted_by_ghosts_of.png,a black and white photo of a train station
This_is_in_relation_to_the_haunting_of_the_school_.png,a picture of a man on a motorcycle .
Three_people_were_murdered_in_the_wee_hours_of_the.png,a building with a window and a window
Staff_members_in_Harding_High_School_have_noticed.png,a group of people standing on top of a tennis court .
While_being_built_in_the_summer_of_1995__a_constru.png,a large building with a clock on it .
while_walking_through_the_cemetery_you_hear_footst.png,a black and white photo of a fire hydrant
The_night_watchman_of_the_fort_has_witnessed_a_you.png,a man sitting on a bench in front of a building .
In_a_vacant_lot_where_a_barn_and_a_house_used_to_s.png,an old church with a large building in the background .
A_very_creepy_old_bridge_sits_near_the_end_of_this.png,a view of a dock with a boat in the water .
Several_housekeepers_tell_of_hearing_their_name_ca.png,a red fire hydrant in front of a building .
